latitude,longitude,brightness,frp,type
36.2642,-104.9128,309.3,14.6,0
36.2688,-104.9983,303.9,10.6,0
36.2295,-105.0379,305.3,11.2,0
34.3979,-112.4265,305.9,17.4,0
35.4304,-111.4319,304.1,12.9,0
35.3958,-111.4947,310.1,18.5,0
35.432,-111.4464,302.9,12.2,0
35.7293,-105.4984,302.9,9.8,0
19.4074,-155.2945,341.8,115,1
19.4044,-155.2775,359.9,208.7,1
19.416,-155.2752,310.6,30.1,1
43.1466,-86.214,301.7,3.8,0
44.1027,-90.6862,306.4,5.4,0
44.1044,-90.699,306,5.3,0
43.0195,-85.7392,302,3.9,2
43.2767,-93.5669,317.7,19.7,0
43.1025,-89.5286,303.9,2.7,2
43.009,-89.459,304.1,2.4,2
43.2908,-91.8736,305.3,5,0
42.8745,-89.8704,328.9,25.4,0
42.8728,-89.8583,305.2,4.1,0
43.2784,-93.5823,308.2,9.4,0
43.3103,-94.1783,303.9,6.2,0
43.3086,-94.1618,320.4,25.8,0
42.6019,-88.7225,302.7,2.6,0
43.1093,-92.5604,327.9,29.4,0
43.0998,-92.5624,309.3,8.7,0
43.0554,-92.2759,309.3,8.2,0
43.0538,-92.2623,317.5,15.8,0
43.1415,-96.4173,305.9,9.5,0
43.1341,-96.4244,308.7,13.1,0
41.7224,-85.9129,304.1,4.9,2
41.6822,-85.6916,303.2,4.7,0
41.6381,-87.1385,326,23.6,2
41.6359,-87.1254,311,8,2
41.3964,-88.43,302.9,2.8,0
42.3723,-96.5455,313.4,17.3,0
39.4409,-89.4334,302.2,6.3,0
39.1206,-96.1321,333.4,51.8,0
39.1199,-96.6963,309.4,9,0
39.0777,-96.608,314.2,15.4,0
39.0781,-96.615,308.9,7,0
35.8406,-86.7655,306.7,8.2,0
37.2822,-93.4627,313,7.9,0
36.2531,-84.4965,301.9,8.4,0
38.4594,-95.9064,314.9,11.8,0
38.4611,-95.9227,316.8,14,0
38.4651,-95.9153,329,36.1,0
38.9247,-96.105,318.4,23.5,0
38.9264,-96.1219,308.8,9.3,0
39.0521,-96.9427,305.9,12.8,0
39.1224,-96.1493,314.2,14.2,0
39.1246,-96.1429,334.8,55.7,0
38.6968,-90.1314,307.1,5,2
32.5671,-86.7215,312.5,15.7,0
35.6458,-89.9314,308.3,6.2,2
33.7649,-84.886,305.9,11.9,0
33.7456,-85.5902,314.6,24.7,0
33.7338,-85.5935,311.9,19.2,0
32.459,-84.6436,308.5,14.4,0
32.5758,-86.7133,312.3,15.9,0
32.7937,-89.66,310.8,8.7,0
31.8801,-87.8271,313.1,14.1,0
33.7654,-84.8791,310.1,19.3,0
31.7015,-87.6133,309.1,11.1,0
30.2003,-84.4955,316.3,47.4,0
29.8253,-91.785,313.1,7,0
30.3965,-85.6246,320.9,41.4,0
30.9562,-89.1027,316.6,16.1,0
30.2061,-84.5226,323.1,77.9,0
30.7618,-83.9322,307.3,20.3,0
31.6599,-89.1786,309,7.2,2
31.3018,-88.6119,312.6,13.7,0
30.4605,-85.1535,316.2,33.3,0
30.956,-89.1111,316.1,15.9,0
30.3987,-85.6305,316.8,27.3,0
47.7059,-110.8153,334.2,31.3,0
47.7037,-110.8018,341.2,43.6,0
38.8425,-111.4493,320.6,16.4,0
38.8404,-111.4951,367.4,144.3,0
38.8353,-111.4668,321.3,17,0
38.8326,-111.4523,328.1,28.3,0
40.1013,-106.2732,316.6,22.8,0
40.5295,-122.4389,308.9,20.8,0
38.8527,-111.5062,315,9.7,0
38.8503,-111.4924,346.8,69.7,0
38.8429,-111.5091,314,8.3,0
36.2555,-104.9858,332.5,150.2,0
39.6672,-122.2998,332.1,63.8,0
39.66,-122.2849,316.3,23.5,0
36.2796,-104.9705,340.3,233,0
36.2743,-105.016,410.6,1986.1,0
36.2644,-104.9763,374.8,790.7,0
36.2803,-105.0197,396.7,1427.8,0
36.2707,-104.9796,392.1,1270.8,0
36.2507,-104.8971,323.8,68.7,0
35.4295,-111.4434,341.3,50.4,0
35.4011,-111.4928,367.9,170,0
35.3983,-111.4777,347.2,72.8,0
35.3907,-111.4964,336.8,46.4,0
35.3876,-111.4803,326.5,19.1,0
34.4026,-112.4299,337.1,54.3,0
34.4054,-112.4449,315.9,16.5,0
34.3896,-112.4173,329.8,34.3,0
34.3924,-112.4324,352.8,99.8,0
34.3973,-112.4009,320.5,20.6,0
34.3999,-112.4152,327.9,33,0
30.4614,-85.1749,314.5,16.8,0
32.6122,-80.5103,316.2,10.5,0
31.8918,-84.5096,312.4,11.8,0
30.5152,-84.9293,320.7,27.7,0
33.7454,-85.5979,310.6,13.2,0
34.8355,-80.2369,315.7,10,0
34.8339,-80.2477,321.2,15,0
35.0743,-79.2796,311.3,5.6,0
35.0728,-79.2905,311.5,5.9,0
35.1312,-79.1413,310.5,8.1,0
35.1297,-79.1522,343.5,47.4,0
35.1371,-79.165,315.3,10.4,0
35.1881,-79.1924,307.4,5.3,0
34.3225,-85.2035,311.8,13.8,0
33.0134,-79.8842,323,16.7,2
32.2708,-84.8393,314,16.5,0
32.2491,-85.0767,315.9,22.6,0
32.2456,-85.0829,315.8,20.6,0
33.3704,-79.3981,310.7,6.6,0
33.3688,-79.4087,347.5,54.1,0
33.4666,-79.8136,314.6,6.8,0
33.5723,-80.9406,314.8,7.7,0
33.9545,-78.5917,320.1,13.5,0
33.953,-78.6026,318.7,12.5,0
33.7921,-81.9918,340,47.8,0
34.242,-79.3673,326.7,17.9,0
34.4826,-78.0802,311.4,6.2,0
33.7414,-85.6016,311.6,16.1,0
41.6284,-87.1396,311.7,11.5,2
42.8243,-85.6788,304.6,4,2
41.6844,-85.8985,308.7,5.6,2
41.7073,-85.8286,306.2,5,0
41.7223,-85.9165,306.7,4.6,2
41.7196,-85.9311,308.1,5.6,0
41.5063,-84.2964,308.4,3.7,2
41.6798,-85.6969,305.9,4.9,0
42.7036,-84.6391,303.8,3,2
42.3846,-93.9987,311.6,44.6,0
41.9117,-91.7632,308.4,19,0
42.8296,-88.4896,306.8,9.7,0
42.8258,-88.5083,307.7,10.7,0
43.5116,-84.8807,306.4,5.7,0
42.8409,-89.9479,311.2,20.3,0
42.3884,-93.9964,310.8,41.5,0
42.8238,-92.3563,304.6,15,0
42.8288,-92.3628,304.7,16.1,0
43.0947,-92.5704,328.8,103.1,0
44.4589,-88.098,302.4,4.1,0
43.2329,-95.2971,304.8,21.6,0
43.9222,-92.6376,314.2,44.1,0
44.0369,-93.0735,302.5,15.9,0
44.0293,-93.1046,309.3,33,0
44.0419,-93.0834,307,24.8,0
44.0342,-93.1143,304.8,19.1,0
28.9986,-96.0866,317.8,15.8,0
32.2437,-103.9467,339.7,17.2,0
32.2422,-103.9571,344.8,26.3,0
33.4984,-98.7183,324.8,15.9,0
34.3994,-112.4384,323.4,56.8,0
35.7255,-105.4975,344.8,47.1,0
36.2189,-105.0424,351.7,48.3,0
36.2173,-105.0533,344.2,33.9,0
36.2556,-104.9154,349,43,0
36.2645,-104.9173,358.9,67.3,0
36.2629,-104.9282,343.4,32.4,0
36.2742,-104.9759,402.7,223.2,0
36.2726,-104.9868,412.8,289.3,0
36.271,-104.9977,384.5,122.4,0
36.2695,-105.0087,387.1,143.6,0
36.2679,-105.0196,388.9,158.1,0
36.2831,-104.9779,426.3,387.1,0
34.3949,-112.4071,332.9,85.2,0
34.1746,-107.8899,340.8,40.1,0
34.3896,-112.4319,362.7,295.7,0
34.2438,-103.1551,352.6,49.7,0
34.2324,-103.1685,406.8,281.3,0
34.2339,-103.1576,507,1815.9,0
34.2354,-103.1466,405,270.2,0
34.2234,-103.1667,427.1,447.6,0
34.2249,-103.1558,435.5,534.7,0
34.2264,-103.1448,337.7,16.4,0
34.2423,-103.1661,342.9,28.5,0
34.3841,-112.4578,321.1,40,0
34.3917,-112.4114,338.9,120.5,0
34.3863,-112.4362,359.6,269.1,0
36.2815,-104.9888,478.5,1139.6,0
36.2799,-104.9997,416.4,350.5,0
36.2783,-105.0107,402.4,251.8,0
36.2915,-104.9854,363.2,78.4,0
36.2899,-104.9964,459.5,823,0
36.2883,-105.0073,426.4,433.5,0
36.2867,-105.0182,334.5,18.3,0
36.2988,-104.9983,353.9,53.3,0
36.2972,-105.0093,337,22.4,0
35.3905,-111.4798,335,51,0
35.3865,-111.4998,339.8,75,0
35.4023,-111.4836,363.5,206.7,0
35.3981,-111.5038,342.8,88.7,0
35.4255,-111.4302,331.5,33.2,0
35.4216,-111.4499,344.6,86.7,0
35.4372,-111.4341,339.7,64.2,0
35.4332,-111.4539,337.5,55.7,0
35.4309,-111.4389,352.6,129.4,0
35.4268,-111.4586,331.6,35.6,0
39.3941,-106.9202,357.8,72.8,0
39.3923,-106.9318,414.4,352.8,0
39.9879,-106.1702,330.9,25.2,0
40.0909,-106.2918,319.7,7.2,0
38.2039,-102.6337,330.6,18.4,0
38.5699,-107.213,343.3,48.6,0
39.387,-106.9063,328.9,19.8,0
39.3959,-106.9084,332.6,24.7,0
43.1282,-95.0077,310.2,29.3,0
43.1392,-95.0173,314.4,53.2,0
43.3751,-93.6285,315.3,83.7,0
43.3796,-93.638,309.3,49.3,0
43.32,-98.5413,314.6,20.9,0
43.3181,-98.5678,314.5,19.9,0
43.4288,-97.0446,342.4,159.7,0
43.4306,-97.0121,318.4,29.9,0
43.46,-97.7715,316.1,22.6,0
43.4367,-97.709,316.3,21.2,0
43.4385,-97.6791,331.8,82.5,0
43.4297,-97.7034,321.7,39.9,0
43.4317,-97.6735,332.7,85.8,0
40.5632,-106.8465,314.8,9.8,0
42.353,-96.5276,336,141.9,0
44.4343,-108.38,315.5,5.1,0
60.5114,-160.9948,314.8,15.7,0
60.5064,-160.9591,317.5,19.3,0
60.504,-160.9373,318.4,20.7,0
60.4912,-160.9812,331.9,208.5,0
60.4995,-160.984,330.3,199.7,0
60.4866,-160.9635,319,123,0
31.1522,-87.9872,301.3,5,2
35.2626,-90.4518,308.6,9.7,2
34.6396,-87.0904,301.9,6.7,2
33.4368,-88.5741,310.2,10.5,2
35.9374,-89.7141,314.1,14.1,2
41.6685,-87.4646,306.5,13.2,2
41.6329,-87.1433,302,10.8,2
33.754,-101.9442,304.9,46.1,0
35.7493,-105.4996,315.4,62.1,0
35.3996,-111.4925,301.2,8.5,0
35.4104,-111.4821,325,29.6,0
35.409,-111.494,311.4,15.2,0
35.4308,-111.4421,300.1,6.5,0
35.4416,-111.4317,313.6,16.5,0
35.4509,-111.4334,322,24.9,0
36.2782,-104.9618,314.7,63.3,0
36.2944,-104.9314,317.3,71.6,0
36.2922,-104.9637,335.3,155.8,0
36.3039,-104.9965,310.3,47.9,0
36.3179,-104.9976,302.6,29.7,0
36.2994,-104.9394,313.8,57.6,0
36.2973,-104.9715,310.5,47.9,0
36.2954,-105.0029,303.7,30.4,0
36.3093,-105.0044,311.6,53.1,0
35.7407,-105.4895,316.4,61.5,0
34.3878,-112.4306,323.7,23.9,0
34.3968,-112.4324,302.9,7.3,0
34.3953,-112.4434,310.8,12.8,0
35.7386,-105.5174,306.9,37.2,0
35.7539,-105.4937,306.2,34.7,0
35.7361,-105.4955,312.4,52.3,0
36.3062,-104.936,301.1,52.4,0
36.2894,-104.9363,324,183.3,0
36.2976,-104.9718,303.5,60.6,0
36.2959,-104.9318,327.2,210.3,0
36.3081,-104.9755,301.3,54.1,0
19.406,-155.2861,375.4,221.3,1
19.4044,-155.2994,327.4,44.2,1
36.2939,-104.9595,307.9,94.9,0
36.2801,-104.9075,301.5,63.2,0
36.3072,-104.9567,302.6,64.5,0
36.2912,-104.9653,303.5,70.9,0
35.3434,-111.5868,313.5,37.7,0
35.339,-111.5654,306.9,26,0
35.3275,-111.5688,310,31.5,0
35.3318,-111.59,324.6,63.1,0
35.4184,-111.4927,303.4,19,0
35.4145,-111.4736,313,34.6,0
35.407,-111.4969,331.1,78.5,0
35.4032,-111.4786,318.3,44.7,0
41.2005,-75.9422,306.8,3.9,2
41.1283,-75.8936,305.7,3.8,0
41.086,-75.6729,304,3.9,0
40.893,-74.7279,309.9,6.5,0
43.1747,-78.2216,302,4.1,0
42.5907,-76.8224,325.4,23.2,0
37.8172,-77.7665,310.5,5.1,0
40.0903,-74.8126,307.2,3.2,2
40.1065,-74.1275,314.8,8.7,2
40.4422,-74.2373,316.7,11.4,2
40.4442,-74.2497,312.2,7.4,2
40.258,-76.26,306.8,4.8,0
39.586,-75.2578,311.9,7.6,0
38.4769,-76.8386,310.3,6,0
37.9403,-76.8968,345.3,48.3,0
37.9386,-76.8856,375.4,131,0
37.937,-76.8744,316.5,8.9,0
37.7055,-77.4386,309.2,3.6,2
37.0576,-77.1739,317.2,10.4,0
35.298,-79.8946,324.9,19.3,0
35.292,-79.9019,327.8,24,0
35.2904,-79.8902,324.6,19.9,0
34.5318,-79.0446,320.2,10,0
34.734,-81.1888,309.4,5.3,0
34.6476,-83.775,308.4,7.6,0
35.9983,-85.1438,328.2,63.4,0
36.2812,-78.5762,315.8,8.7,0
36.3549,-76.8052,310.9,6.1,2
37.2016,-76.5976,314.1,7.9,2
36.7858,-76.2421,314.9,4.8,2
34.5974,-85.08,316,29.6,0
34.5941,-85.0862,315.6,27.1,0
34.132,-82.2233,310.7,8.8,0
34.3188,-85.184,307.8,12,0
33.7735,-81.0175,313.2,8.9,0
33.772,-81.0054,314.6,10.4,0
33.0977,-79.524,314.2,9.1,0
33.0962,-79.5133,319.4,13.7,0
33.1967,-81.537,309.2,5,0
32.8773,-80.9144,314.1,9.1,0
32.8758,-80.9028,314.7,9.9,0
32.821,-81.3552,328.1,24.1,0
32.8195,-81.343,332.4,31.2,0
33.2425,-85.1814,307.6,9.9,0
33.2406,-85.1611,315.6,25.9,0
32.8164,-81.3502,328.6,25.4,0
32.4416,-81.0212,313.5,7.6,0
32.4401,-81.0096,312.2,6.5,0
32.5343,-82.729,312.8,8.7,0
32.5787,-84.457,326.7,41.3,0
32.5673,-84.4586,318.8,24.4,0
32.4258,-84.748,319.7,28.1,0
32.424,-84.7296,313,14.6,0
31.9945,-81.7676,339.4,45.3,0
31.993,-81.7553,346.6,62,0
31.9915,-81.7431,322.9,18.5,0
31.9833,-81.7569,325.7,21.5,0
31.737,-81.8292,315,11,0
31.879,-84.4007,312.9,12.2,0
31.5021,-83.3579,319.8,19,0
31.505,-83.9752,330.6,43.5,0
31.4941,-83.9767,314.7,12.3,0
31.074,-83.2712,316.5,13.5,0
30.9888,-84.264,313.2,10.9,0
30.6316,-83.3972,317,14.5,0
30.5514,-86.7319,313.5,15,0
30.4407,-85.5677,327.6,45.3,0
30.3468,-84.5518,317.5,19.4,0
30.3356,-84.5533,317.3,19.3,0
30.5405,-86.7566,321.9,40.8,0
30.5384,-86.7333,334.9,92.1,0
30.2243,-84.2654,325.6,35.9,0
27.4352,-80.6406,326.3,15.5,0
30.6201,-83.6775,313.8,8.8,0
30.5369,-82.8428,310.4,8.4,0
30.7543,-84.0828,311.3,8.9,0
30.7527,-84.0672,317.2,17.4,0
30.7505,-84.0744,321.2,25.5,0
30.7004,-84.0182,322.2,25.6,0
30.6987,-84.0028,320.9,23.6,0
30.4527,-85.5662,326.9,43,0
30.4546,-85.5855,316.2,16.6,0
30.4357,-85.2815,319.8,22.6,0
30.4461,-85.5611,329.1,49.8,0
30.4479,-85.5805,333.2,63.5,0
30.5494,-86.7261,315.9,20.6,0
30.4428,-85.2747,315.8,15.3,0
30.4773,-85.032,312.1,12,0
30.568,-83.1859,318.9,13.2,0
44.1533,-103.1171,314.7,13.5,0
40.4885,-104.647,327.1,9.5,0
36.2976,-104.9494,376.2,147.2,0
36.2961,-104.9375,377.7,154.6,0
36.2957,-105.0117,371.9,129.6,0
36.2897,-104.9632,357.8,71.5,0
36.2882,-104.9511,352.7,60.4,0
36.2867,-104.9391,359.8,83.4,0
36.2863,-105.0135,364.2,102.1,0
36.2788,-104.9529,371.9,125.8,0
36.2773,-104.9408,359.8,83,0
36.2694,-104.9547,336.8,26.2,0
36.2679,-104.9426,330,15.6,0
36.2225,-104.9635,330.7,17.5,0
35.8013,-103.8296,414.5,351.1,0
35.7998,-103.8186,382.7,155.3,0
35.7936,-103.8372,324.9,7.5,0
35.7921,-103.826,343.7,35.7,0
35.748,-105.505,429.6,593.4,0
35.7465,-105.4928,380.8,187,0
35.745,-105.48,353.4,78.2,0
35.7385,-105.5072,500,1993,0
35.737,-105.4949,455,957.9,0
35.7357,-105.5143,406.5,358.6,0
35.7342,-105.502,500,1991.6,0
35.7327,-105.4896,360.4,99.3,0
35.7311,-105.4768,343.3,53.2,0
35.7295,-105.464,323.2,18.7,0
35.7232,-105.4916,326,21.4,0
35.7355,-105.4822,347.5,58.9,0
35.679,-96.294,312.4,14.6,0
36.8194,-104.4478,322.4,7.6,0
36.3377,-104.9987,411.7,384.3,0
36.3362,-104.9864,408.1,352.4,0
36.3347,-104.9742,354.9,76.8,0
36.3333,-104.9622,318,7.9,0
36.3298,-105.0124,354.4,76.4,0
36.3283,-105.0002,421.4,472.7,0
36.3268,-104.988,408.6,352.7,0
36.3253,-104.9758,448.6,807.6,0
36.3238,-104.9637,413.6,393.9,0
36.3204,-105.014,376.7,156.9,0
36.3189,-105.0018,404,315.9,0
36.3174,-104.9896,359.4,87,0
36.3159,-104.9774,367.3,113,0
36.3144,-104.9653,361.1,88.3,0
36.3146,-105.0084,404.7,322.7,0
36.313,-104.9962,343.4,44.4,0
36.31,-104.9719,372.8,135,0
36.3085,-104.9599,345.4,45.9,0
36.307,-104.948,338,33.8,0
36.3055,-104.9361,323.2,11.5,0
36.3067,-105.0221,346,53.9,0
36.3051,-105.0099,409.3,358,0
36.3006,-104.9736,354.6,68.1,0
36.2991,-104.9615,369.6,117.6,0
31.6528,-93.96,310.9,35.1,0
31.6598,-93.9911,343.6,235.3,0
40.7656,-74.6223,321.1,38.9,0
41.6954,-70.5614,317.7,13.4,0
37.9357,-76.9089,313.9,52.1,0
37.9367,-76.9134,309.5,32.7,0
40.7612,-74.6429,322.6,42.8,0
41.6019,-71.4416,308,5.1,2
46.9113,-119.6354,308.5,6.3,0
45.0996,-123.3966,300.2,2.7,0
38.8396,-121.9527,333.1,46.6,0
31.131,-83.8115,315.8,14,0
29.8372,-84.9685,344.4,71,0
29.8356,-84.9827,327.8,31.4,0
30.3408,-84.5349,322.4,22.4,0
30.3516,-84.5365,322.2,21.1,0
30.26,-85.8988,314.2,7.9,0
30.4342,-85.2809,332.8,32.6,0
30.4714,-85.0197,333.9,45,0
30.4418,-85.289,323.5,15.9,0
30.4818,-85.0212,327.8,31.8,0
30.5816,-84.2947,310.9,8.2,0
30.4415,-85.5666,328.7,21.7,0
30.6687,-83.996,316.4,14.1,0
30.6275,-84.6101,318.2,17.7,0
30.8342,-83.8348,315,13.6,0
30.537,-86.7069,339.2,34.7,0
30.5355,-86.7186,353.2,68.6,0
30.534,-86.7305,328.3,18.8,0
30.5412,-86.7012,326.5,17.6,0
30.5398,-86.713,364.4,107.8,0
30.5383,-86.7248,351.4,67.3,0
30.5507,-86.7028,348.3,57.8,0
30.5493,-86.7146,364.3,106.3,0
30.5478,-86.7264,333.2,28,0
30.9783,-83.8669,316.2,13.9,0
30.4404,-88.6815,330.6,23.5,0
30.4389,-88.6919,321.6,13,0
31.1326,-83.8049,314.1,11.8,0
30.8222,-87.1245,321.5,11.4,0
30.5255,-89.9441,323.6,16.3,0
30.4291,-90.5815,317.5,10.2,0
30.8876,-87.8219,318.6,9.8,0
30.9279,-87.7284,312.8,5.5,0
30.935,-88.0136,319.9,12.5,2
31.6233,-83.8907,334,54.7,0
31.6215,-83.9084,333,50.8,0
31.3761,-86.7006,311.3,6.4,0
30.3565,-93.5046,368.7,168.4,0
30.354,-93.5186,331.7,39.8,0
31.0884,-89.3755,318,9.8,0
32.012,-81.5808,321.1,48.2,0
32.0099,-81.6066,322.2,52.7,0
31.3778,-89.1513,317.4,9.2,0
32.1187,-83.1539,315,17.8,0
31.4558,-88.8618,313.1,6.7,0
31.4543,-88.8723,316.5,9.5,0
32.1253,-83.1414,311.7,12.3,0
32.1235,-83.1618,313.8,16.4,0
31.6017,-88.1229,309.4,3.9,0
31.8105,-87.6389,326.9,22,0
31.809,-87.6502,338.3,39.8,0
31.0774,-93.0465,313.5,7.1,0
32.5988,-82.8859,321.8,35.6,0
32.6015,-82.8701,315.8,20.5,0
32.5997,-82.8915,315.9,21.4,0
32.886,-80.7687,309.3,18.8,0
32.739,-84.567,313.4,15.4,0
32.1909,-89.3339,308.4,3.9,0
32.5878,-86.507,316,9.9,0
32.5863,-86.5199,332.4,33.8,0
33.695,-89.6398,324.1,16,0
33.6965,-89.6291,322.1,13.8,0
31.5181,-95.1306,318,23.3,0
32.7137,-90.4405,312.8,6,0
33.3836,-83.5346,308.5,10.1,0
32.7865,-89.6137,313.2,6.3,0
32.7879,-89.6683,318.8,10.7,0
35.7372,-84.9368,346,97.2,0
35.7494,-84.9276,330.6,45.7,0
35.9308,-89.7155,319.7,11,2
35.7503,-84.9206,322,27.3,0
35.7485,-84.9391,323.7,30.6,0
32.1266,-92.889,315.7,11.8,0
35.739,-84.9187,345.7,96.5,0
35.1537,-84.6121,318.2,23.4,0
35.1572,-84.6073,318,22.1,0
32.1149,-92.8794,320.8,15.4,0
34.7828,-86.9415,321.8,14,0
34.6351,-87.0874,320.4,13,2
34.3919,-87.5172,332.3,31,0
34.3934,-87.5047,338.5,42.7,0
34.3823,-87.5155,337.9,41.8,0
34.3838,-87.503,320.2,14.2,0
34.3773,-87.5205,325.2,20.4,0
34.3789,-87.5081,331.4,29.8,0
34.4451,-85.119,310.2,8,0
34.3138,-85.1952,313.9,11.7,0
32.1245,-92.8817,321.1,16.4,0
34.3154,-85.1786,314.2,12.6,0
32.8434,-95.0699,318.5,21.4,0
35.8031,-103.8282,338,256.2,0
36.2233,-89.528,314.2,6.7,0
37.2429,-93.207,312.1,5.1,2
35.7912,-103.8742,322.7,85,0
35.7872,-103.8287,324.5,102.8,0
35.804,-103.8355,337.6,253.7,0
38.0414,-93.7654,318.2,8.9,0
38.3416,-102.4929,329.6,98.6,0
38.1957,-102.5075,325.3,67.9,0
38.1811,-102.5018,392,1083,0
38.1898,-102.4669,386.2,922.1,0
38.1576,-102.5311,326.6,67,0
38.1664,-102.496,378.6,738.9,0
38.1752,-102.461,350.1,270.8,0
38.1982,-102.5016,322.9,50.4,0
38.1836,-102.4959,398.9,1288.9,0
38.1921,-102.4608,367.9,529.6,0
38.1604,-102.5252,337.5,146.2,0
38.169,-102.49,397.8,1250.1,0
38.1776,-102.4549,342.1,183.6,0
38.1457,-102.5194,351.8,297.7,0
38.1543,-102.4843,372.1,610,0
38.131,-102.5137,346,232.8,0
38.1397,-102.4785,355.4,341.4,0
38.1163,-102.5081,326.3,71.4,0
38.125,-102.4728,321.1,39.2,0
38.1195,-102.5049,329.7,94,0
38.128,-102.4695,321.7,41.4,0
36.3393,-104.9937,475.8,6422,0
36.3368,-105.0362,400.9,1465.1,0
36.3574,-104.9517,400,1429.4,0
36.355,-104.9926,398.5,1376.5,0
36.3224,-104.9164,353.6,360.3,0
36.3203,-104.9572,407.5,1720.3,0
36.3182,-104.9989,364.4,537.5,0
36.3161,-105.0382,342.8,259.7,0
36.3381,-104.9158,342.2,218.9,0
36.336,-104.9567,437.7,3278.6,0
36.3337,-104.9993,473.4,6177.5,0
36.3316,-105.0402,378.2,818.1,0
36.3516,-104.956,426.9,2634.7,0
36.3494,-104.9982,422.4,2390,0
36.347,-105.0427,337,196.3,0
36.3672,-104.9571,326.3,110.3,0
36.365,-104.9979,319.6,73.7,0
36.6557,-103.3647,325.3,103.5,0
36.6536,-103.4132,320.9,65.7,0
36.6729,-103.3651,331,161,0
36.6708,-103.4141,321.3,69.7,0
36.6594,-103.3735,331,155.1,0
36.6766,-103.374,324.9,100.3,0
32.5559,-116.9499,320.4,12.7,2
33.4149,-110.8698,322.1,14,2
35.8091,-103.8414,346.5,323.1,0
35.8016,-103.802,326.4,96.2,0
35.8159,-103.8503,337.2,202.3,0
35.726,-105.4818,357.9,387.3,0
35.7237,-105.5183,328.7,107.4,0
35.8349,-103.803,328.3,107.1,0
35.8327,-103.8495,333.1,157.5,0
35.743,-105.45,370,572.5,0
35.7408,-105.4849,424,2183.9,0
35.7385,-105.5215,354.6,340.3,0
35.8516,-103.804,355.6,463.2,0
35.8492,-103.8512,359.6,535.8,0
35.7628,-105.3752,351.4,314.3,0
35.7603,-105.4148,369.3,567,0
35.758,-105.4509,366.4,517.5,0
35.7555,-105.4895,398.7,1239.2,0
35.7532,-105.5262,412.6,1704.8,0
35.7509,-105.5612,322,81.2,0
35.8683,-103.8053,360.6,560.5,0
35.8659,-103.8511,349.6,364.6,0
35.768,-105.5285,349.8,299.6,0
35.8391,-103.8079,337.4,198.3,0
35.837,-103.8548,332,143.2,0
35.7602,-105.3801,350.9,308.4,0
35.7579,-105.4207,351.9,320.1,0
35.7559,-105.4555,376.1,693.5,0
35.7537,-105.4938,390.2,1001.9,0
35.7515,-105.5306,384.7,867.9,0
35.8557,-103.809,362.5,599.4,0
35.8536,-103.8566,351.5,396.1,0
35.7687,-105.4944,339.5,201.3,0
35.7663,-105.5337,368.8,557.6,0
35.8724,-103.8103,357.6,503.3,0
35.8703,-103.8564,336.8,198.1,0
34.5577,-117.3925,316.3,5.6,0
36.2183,-104.9752,352.3,342.9,0
36.2339,-104.9756,333.7,146.6,0
36.2673,-104.9393,375.3,733.1,0
36.2649,-104.9794,345.2,252.9,0
36.2829,-104.9407,350.7,308.6,0
36.2307,-104.9841,328.6,105.2,0
36.2638,-104.9485,359.8,439.2,0
36.2793,-104.9496,372.7,677.1,0
36.2949,-104.9509,352.4,325.6,0
36.2904,-105.0307,339.7,214.3,0
36.3127,-104.9123,344.2,231.4,0
36.3105,-104.9515,405.7,1627.6,0
36.3081,-104.9937,360.7,456,0
36.3059,-105.0327,366.5,579,0
36.3284,-104.912,344,237.8,0
36.3262,-104.9513,421.1,2313.8,0
36.3237,-104.9942,393.7,1216.7,0
36.3213,-105.0341,363.8,536.4,0
36.3442,-104.9114,327,90.2,0
36.3418,-104.951,430,2795.1,0
36.2989,-121.2345,310.6,9.5,0
38.8337,-121.9583,316.1,17.7,0
45.1456,-122.5855,303,5.7,2
46.0014,-118.3782,314.7,8.3,2
46.0102,-118.3808,312.2,5.9,2
46.1331,-118.8805,318.1,10.6,0
46.4406,-120.5239,319.2,10.3,0
47.5705,-122.3706,308.5,6.5,2
26.1132,-98.2873,324.8,21.5,0
35.7997,-103.7998,306.4,10.6,0
35.7974,-103.813,331,43.9,0
35.864,-103.8458,304.3,9.5,0
35.8653,-103.8375,303.7,9.1,0
35.8997,-103.8181,305.2,10,0
35.9096,-103.8207,314.1,17.9,0
35.9366,-103.7837,330.9,40,0
35.961,-103.7616,316.1,20.1,0
35.9587,-103.7752,312.9,15.6,0
35.9923,-103.7627,300.9,7.2,0
35.99,-103.7757,300.3,6.9,0
35.7696,-105.3464,337.2,78,0
35.7665,-105.3627,340.7,88.8,0
35.7605,-105.3948,325.7,48.9,0
35.7485,-105.4593,314,25.8,0
35.7773,-105.3659,329,53.5,0
35.7711,-105.3524,348,112.4,0
35.768,-105.3686,330.3,56.5,0
35.7618,-105.4004,325.9,46,0
35.7495,-105.4643,320.2,35.2,0
35.7787,-105.3717,325.2,41.3,0
35.7726,-105.4036,321.3,33.7,0
35.802,-105.3091,319.5,36,0
35.7989,-105.3255,322.3,40.2,0
35.7834,-105.4067,327.8,44.4,0
35.7803,-105.4226,340.5,79.3,0
35.7773,-105.4381,338.6,76.2,0
35.7742,-105.4547,326.6,46.1,0
35.8158,-105.296,303.7,15.1,0
35.8127,-105.3122,335.5,70.7,0
35.8097,-105.3282,361.7,169.8,0
